domain,11,18
just,16,14
house,21,24
hard,4,17
idea,0,5
laboratory,15,4
morning,17,10
thick,18,15
really,10,16
large,24,8
by,13,21
opened,18,10
space,18,7
open,13,11
since,20,10
hastily,6,4
looking,1,10
hill,14,3
got,7,8
forth,23,9
sphinx,7,22
red,0,13
assured,0,4
state,2,6
free,8,12
pleasant,19,25
imagine,10,20
put,5,22
wanted,13,9
beginning,2,19
bushes,11,12
could,22,4
days,0,12
keep,1,5
thing,4,23
place,19,12
fallen,15,10
think,5,6
silver,19,13
first,9,24
already,2,7
feel,0,16
number,14,11
one,19,1
feet,7,15
done,2,2
long,2,23
another,1,21
carry,23,21
reached,10,4
sounds,8,13
drove,15,12
electronic,0,24
straight,19,21
has,5,23
little,23,2
unknown,14,9
caught,22,9
least,21,21
their,24,3
too,6,25
passed,16,13
white,1,20
perfectly,23,18
eyes,1,15
that,14,23
explanation,23,24
exactly,1,17
took,2,21
part,24,9
off,5,20
flowers,13,19
peculiar,16,15
splendid,11,2
kind,10,18
hundred,6,14
showed,1,1
grey,18,8
seated,11,11
determined,12,5
iron,14,14
were,13,20
feeling,22,8
and,13,25
close,1,4
ran,17,15
well,15,2
turned,3,11
voices,6,19
say,21,12
have,15,22
need,7,21
seen,24,7
seem,10,5
saw,20,1
clearly,19,7
sat,4,6
afraid,18,24
convenient,22,16
metallic,12,1
lit,14,13
also,21,20
contact,24,21
take,9,13
laughed,2,18
so,17,4
many,14,0
even,4,21
towards,17,6
unless,21,15
trace,22,21
shall,17,7
who,4,25
paid,9,22
most,7,11
mouth,8,3
nothing,18,9
future,18,14
gallery,24,10
lawn,5,1
foot,8,15
clear,21,11
sometimes,6,5
face,3,9
looked,8,24
sunset,7,3
left,1,9
laws,12,8
impression,3,17
bright,1,14
queer,24,12
carefully,22,13
earth,2,14
fear,16,7
longer,10,22
find,15,15
ground,14,17
current,21,17
copy,9,1
cried,9,3
spite,24,16
with,16,21
explain,4,0
waiting,12,4
than,0,20
only,2,22
going,13,15
black,5,12
touched,5,15
pretty,7,17
watching,16,25
posted,21,25
over,20,4
hope,23,14
do,4,20
his,11,25
get,2,11
familiar,10,14
between,19,9
watch,8,5
trees,1,18
grew,5,21
nearly,12,22
altogether,20,8
during,22,23
him,6,8
comply,10,15
following,11,21
bar,10,24
public,15,9
she,18,6
through,16,4
where,6,24
view,17,23
bars,12,3
set,4,5
we,23,0
up,19,3
see,0,22
full,2,10
are,21,1
sea,17,22
best,19,17
planet,18,18
said,23,3
enough,14,16
horrible,6,3
burned,4,15
conditions,14,10
across,5,10
men,14,12
terms,6,6
confusion,24,15
however,23,16
killing,24,19
drew,16,9
come,9,9
bronze,16,1
received,11,20
last,7,23
freely,11,6
against,10,9
became,7,19
figures,10,3
faces,0,18
whole,3,16
comes,10,7
among,6,23
point,11,9
appeared,9,15
had,16,22
running,15,5
simply,14,4
away,6,11
table,18,2
strong,20,17
agree,1,6
three,3,10
been,17,5
startled,19,15
slowly,8,16
certain,19,10
entered,20,18
waste,12,10
direction,9,4
both,9,21
fire,21,10
mind,15,13
you,15,25
turf,16,18
corner,6,2
an,22,2
wood,9,16
myself,8,8
look,13,14
these,20,6
air,4,14
will,0,21
near,11,24
suppose,7,2
pressed,24,20
country,0,0
would,21,5
almost,4,9
is,15,20
it,16,20
surface,7,6
sleeping,23,25
good,18,16
if,1,22
different,22,24
present,1,3
perhaps,3,14
things,3,6
began,7,9
travelled,16,8
reminded,23,19
same,6,9
any,12,25
beside,12,12
ruins,22,19
strange,6,21
underground,0,3
several,9,5
used,23,20
blue,24,24
upon,22,6
hand,1,24
moment,13,13
fruit,16,23
moving,16,12
two,8,9
dust,4,3
dark,10,13
lower,9,10
kept,2,0
colour,11,5
floor,19,22
itself,21,19
thought,4,22
person,4,16
without,6,12
camphor,11,1
the,13,24
less,3,7
being,2,16
sound,9,6
half,11,16
rest,8,4
cries,22,14
human,4,13
behind,1,8
yet,15,1
previous,8,6
cut,1,0
thinking,5,17
rose,13,5
sky,0,15
except,20,24
knew,18,11
day,0,10
struck,22,11
save,6,18
humanity,18,19
match,10,19
gave,20,9
real,19,18
which,20,5
big,15,16
possible,15,19
possibly,22,17
know,4,10
world,6,10
vanished,18,22
like,19,5
lost,20,19
donations,23,10
laughing,20,20
flickering,4,2
night,9,7
hung,5,19
become,5,0
security,23,15
foolish,22,15
soft,18,13
because,16,10
old,7,24
people,4,24
absolutely,17,11
some,21,3
back,4,12
hail,17,19
daylight,18,17
sure,12,18
sight,20,21
pale,17,9
dimensions,4,1
for,13,22
though,15,8
shone,19,11
moon,17,2
swiftly,10,10
slight,24,18
agreement,11,23
broken,11,19
from,17,21
intense,17,17
spoke,9,12
on,20,0
about,24,0
works,6,7
rare,9,0
carried,20,23
anything,12,16
getting,7,5
of,13,23
am,15,14
thousands,11,13
dinner,12,2
blackness,7,20
steadily,5,2
eight,0,6
permission,15,11
or,15,21
own,3,24
burning,21,18
into,22,0
within,22,7
telling,21,23
intellectual,1,19
copies,12,23
down,24,5
stared,22,10
right,21,8
rising,8,19
your,4,8
distributing,11,4
story,7,12
her,20,2
there,24,4
question,2,17
fast,21,14
noticed,19,19
much,4,7
way,5,11
forward,9,2
was,14,21
head,21,9
form,16,17
believe,12,11
but,19,2
hear,8,2
judged,7,4
be,23,1
trying,17,25
considerable,21,13
he,22,1
made,7,25
access,13,4
us,7,7
tell,9,20
resolved,24,14
below,11,8
distribution,10,6
grass,17,24
creeping,9,19
gone,24,11
associated,16,11
convey,11,17
moved,8,11
life,14,2
general,24,17
as,10,25
held,11,22
at,16,24
our,21,4
watched,24,13
pedestal,4,4
physical,0,2
again,5,25
no,24,2
when,24,6
other,2,20
holding,5,13
intelligence,11,3
distribute,2,3
out,19,4
nearer,3,3
why,17,8
felt,16,6
fell,0,9
building,18,21
remote,5,18
faster,17,1
interval,8,17
walked,16,2
mass,24,23
came,24,1
time,3,21
far,3,12
understand,14,8
once,13,17
